URL, Email
"https://cvvp.nva.gov.lv/#/pub/vakances/445751947", "kristine.motivane@forevers.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445751429", "saldus.pamatskola@saldus.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445749723", "ilze.dubova@jak.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445749723", "koledza@jak.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445749723", "elita.stafecka@jak.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445721411", "projects@furniflow.eu"
"https://cvvp.nva.gov.lv/#/pub/vakances/445743086", "ppolicija@ogresnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445723366", "pasts@jekabpils.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445723366", "iveta.upmace@jekabpils.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445735915", "varis.sprincis@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445748775", "aspazijaspsk@edu.jurmala.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445748775", "personasdati@jurmala.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445713142", "personalsbgf@bgfrubber.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445745123", "vakances@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445745123", "novada.dome@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445727748", "personals@dkn.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445727748", "pasts@dkn.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445743115", "inese.jusvajeva@workingday.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445725872", "personals@dkn.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445725872", "pasts@dkn.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445677883", "info@ocelt.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445677883", "cv@ocelt.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445729928", "vsc@iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445729928", "dasvsc@iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445729928", "vscpersonals@iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445729928", "vscdas@iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/444292279", "hello@parkhotelbruzis.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445644084", "natalja.s@workin.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445742866", "vakances@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445742866", "novada.dome@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445687789", "santa.veilande@workingday.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445741821", "vakances@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445741821", "novada.dome@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445738730", "darbs@varam.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445737044", "darbs@varam.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445732759", "iksd.personal@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445720820", "amata.konkursi@dvi.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445720820", "kristine.revina@dvi.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445717275", "cv@rtu.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445721572", "sekretariat2@deutscheschuleriga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445736247", "info@pernigele.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445737462", "aldis@hoppekids.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445735843", "atlase@1slimnica.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445726114", "datuaizsardziba@ldz.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445726114", "vakance@ldz.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445734484", "info@dsatiksme.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445731022", "darbs@maxima.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445718962", "marija.barone@collicare.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445726523", "birojs@rehcentrsligatne.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445707198", "kulturas.parvalde@preili.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445707198", "dome@preili.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445694489", "darbs@maxima.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445723523", "randene5@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445714065", "bumotor@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445722632", "hr@felzer.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445724540", "gors.darbs@rezekne.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445714229", "cv@norde.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445718128", "sacziedugravas@sacziedugravas.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445718128", "ainars.judeiks@sacziedugravas.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445694804", "vakance@tos.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445713127", "liga@birojsfakti.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445717683", "hr@felzer.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445706375", "daiga.kalnina@vsaclatgale.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445654374", "nazokatmir@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445709061", "pkvs@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445709061", "vita.salmanova@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445709414", "pkvs@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445709414", "vita.salmanova@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445709833", "pkvs@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445709833", "vita.salmanova@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445710028", "pkvs@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445710028", "vita.salmanova@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445710112", "pkvs@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445710112", "vita.salmanova@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445714663", "spzemgale@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445713696", "darbs@pmlp.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445713696", "pasts@pmlp.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445707300", "igors.senkovics@vsaclatgale.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445711048", "darbs@pmlp.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445711048", "pasts@pmlp.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445706211", "igors.senkovics@vsaclatgale.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445709775", "vakances@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445709775", "novada.dome@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445706823", "kalupe@vsaclatgale.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445717211", "datu.specialisti@lu.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445710309", "info@autoservisspro.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445710309", "info@autotransports.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445705730", "info@autoservisspro.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445705730", "info@autotransports.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445670075", "pasts@daba.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445670075", "silvija.rozkalne@daba.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445702001", "cv@labakaritdiena.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445704854", "baiba.putnina@graci.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445708682", "igors.rescenko@vsaclatgale.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445708682", "krastini@vsaclatgale.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445695047", "baiba.sproge@hoteljurmala.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445693278", "baiba.sproge@hoteljurmala.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445704530", "personals@rigassatiksme.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445702555", "cv@labakaritdiena.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445685812", "inna.suhomlinova@iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445685812", "vsc@iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445685812", "dasvsc@iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445685812", "vscdas@iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445677426", "sienazitis@balvi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445707608", "komunalais.dienests@salaspils.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445707608", "datu.aizsardziba@salaspils.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445640242", "sekretariat2@deutscheschuleriga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445377952", "darbs@valpro.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445654317", "nazokatmir@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445663273", "hr@ldagrupa.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445676843", "a.samocornova@heisterkamp.eu"
"https://cvvp.nva.gov.lv/#/pub/vakances/445693769", "info@loc.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445697065", "personals@sakret.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445699032", "piiliedags@liepaja.edu.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445699032", "das@liepaja.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445662803", "darbs@maxima.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445659802", "atfservicessia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445650433", "cv@mogotel.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445683198", "darbs@grifsag.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445679168", "darbs@grifsag.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445681400", "darbs@grifsag.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445655789", "luckyworld.lv@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445674566", "vakances@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445674566", "novada.dome@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445678726", "vakances@valic.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445560957", "silamanssia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445677651", "cv@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445677917", "aroao@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445653084", "vakances@augsdaugavasnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445865396", "hr.lv@stenaline.comar"
"https://cvvp.nva.gov.lv/#/pub/vakances/445862571", "infosearchsia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445865047", "hr.lv@stenaline.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445854046", "vakances@balticrest.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445858005", "sacbrize@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445785550", "vakances@kekavafoods.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445861270", "cv@vsackurzeme.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445773473", "vecsaule@bauskasnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445858946", "career@erbrail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445858946", "natalja.lace@erbrail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445739038", "montelux@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445740440", "montelux@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445860351", "infosearchsia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445839980", "bangaltd@bangaltd.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445678941", "aleratur@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445678941", "natali.sproge@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445678941", "desecomonolits@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445858687", "ilze.undrulova@rigasudens.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445858062", "cv@madara89.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445853561", "kristine.motivane@forevers.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445857491", "hr.lv@stenaline.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445753415", "leadstaff2025@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445843959", "darbs@maxima.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445727676", "edite.ulinska@bauskasnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445850071", "cv@madara89.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445724804", "personals@viziiurban.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445851941", "careers@airbaltic.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445772856", "cv@maiznieks.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445792874", "cv@maiznieks.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445774487", "cv@maiznieks.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445846857", "%d1%81v@smd-baltic.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445846857", "v@smd-baltic.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445846857", "cv@smd-baltic.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445851487", "vbrugis@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445851292", "vbrugis@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445850660", "vbrugis@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445848433", "vakance@marupe.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445748013", "miesnieks@ledurgas.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445840407", "elina.saleniece@forevers.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445846302", "piisaulite@edu.jurmala.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445846302", "pasts@jurmala.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445839788", "vakances@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445839788", "novada.dome@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445843668", "aivarspfy@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445842467", "pasts@ievp.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445842467", "datu.specialists@ievp.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445745376", "staffrentgrouplv@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445841652", "konkursi@nva.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445843509", "inese@damaksnis.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445835634", "atlase@lm.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445835813", "sekretare@gkb.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445765006", "cv@innova.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445835948", "6vsk@rezekne.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445831419", "info@rezeknesnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445831419", "juris.zvidrins@rezeknesnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445828288", "ulvis@hodos.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445836331", "personals@lnrmm.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445836230", "personals@jrslimnica.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445656353", "ijj.co.cia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445656353", "igj.co.sia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445810956", "info@projektill.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445789341", "limbazi@limbazunovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445790290", "skulte@limbazunovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445826291", "urgas.an@limbazunovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445811983", "cv@madara89.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445827411", "urgas.an@limbazunovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445812312", "cv@madara89.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445819218", "atlase@vsacriga.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445826173", "savalogistic@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445804292", "kadri@dpns.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445616943", "nordicelitelatvia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445809266", "personals@stokker.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445202724", "pasts@vm.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445813509", "personals@karamuzejs.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445813509", "datuaizsardziba@karamuzejs.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445813509", "iveta.grundmane@karamuzejs.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445810335", "vakances@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445810335", "novada.dome@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445810335", "inga.branta@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445813435", "personals@karamuzejs.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445813435", "datuaizsardziba@karamuzejs.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445813435", "iveta.grundmane@karamuzejs.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445813645", "liene.kazaine@jelgava.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445529091", "boxzoom24@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445801718", "eres1@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445806305", "hr@iclean.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445528890", "boxzoom24@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445805209", "cv@balticply.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445805209", "zane.bitane@balticply.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445802121", "soc@soc.jelgava.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445802121", "kristine.rengarte@soc.jelgava.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445764772", "cv@lionlog.eu"
"https://cvvp.nva.gov.lv/#/pub/vakances/445790710", "arta.kenina@izglitiba.jelgava.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445759817", "cv@mogotel.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445801747", "vakance@sif.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445798492", "cv@rtu.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445794275", "eres1@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445759442", "cv@mogotel.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445786008", "cv.riga@concentrix.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445798596", "cv@evisltd.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445792816", "rpuida26@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445792816", "siahoutwerk@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445787612", "vakance@latloto.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/444313462", "vsacvilani@rezeknesnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/444313462", "julija.nesterova@vilani.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445790548", "personals@ic.iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445790548", "pasts@ic.iem.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445789728", "veca.maiznica@apollo.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445787944", "cv@pasts.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445787853", "personals@jelgavasnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445787853", "liga.jantone@jelgavasnovads.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445764603", "zelta24@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445778445", "personals@vmd.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445778445", "liga.sinica-sinavska@vmd.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445782081", "hr@scm.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445755911", "info@jelgavastehnikums.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445755911", "janina.rudzite@jelgavastehnikums.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445756325", "r74ps@riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445756325", "nsopa@edu.riga.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445763749", "personals@ventbunkers.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445763613", "personals@gfp.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445762517", "sawasdee.thaims@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445773849", "darbs@maxima.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445764610", "kristmon143@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/442384132", "info@marbella.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/442384132", "nils@marbella.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445276989", "info@marbella.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445276989", "nils@marbella.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/442544320", "varves.muiza@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/442401302", "nils@marbella.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445764947", "pasvaldibaspolicija@madona.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445741022", "sofa.anfimkina@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445741022", "stax77sia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445759571", "ilgonisupitis@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445764939", "pasvaldibaspolicija@madona.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445762507", "vakances@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445762507", "novada.dome@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445762507", "ilona.reinholde@ropazi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445765564", "marija.cudare@kolonna.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445764584", "marika.jakusenoka@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445763800", "personals@rezeknestehnikums.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445763800", "pasts@rezeknestehnikums.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445763225", "pasts@ugf.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445760494", "cv@madara89.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445749906", "cv@viadabaltija.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445761844", "darbs@maxima.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445656472", "renats.ratenieks@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445711858", "hr@kness.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445700727", "anivialimited@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445761693", "pasts@vtua.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445761693", "vakance@vtua.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445759739", "a.bazilevicha@bbcriga.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445757865", "vakances@rigasmezi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445760085", "vakances@rigasmezi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445758635", "cv@mogotel.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445758251", "personals@deksni.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445759988", "vakances@rigasmezi.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445759496", "personals@deksni.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445741647", "sofa.anfimkina@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445741647", "stax77sia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445739978", "sofa.anfimkina@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445739978", "stax77sia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445742654", "sofa.anfimkina@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445742654", "stax77sia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445756817", "info@blueshockrace.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445758529", "personals@deksni.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445739587", "sofa.anfimkina@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445739587", "stax77sia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445724620", "rijupe2@inbox.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445865396", "hr.lv@stenaline.comar"
"https://cvvp.nva.gov.lv/#/pub/vakances/445862571", "infosearchsia@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445865047", "hr.lv@stenaline.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445854046", "vakances@balticrest.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445858005", "sacbrize@gmail.com"
"https://cvvp.nva.gov.lv/#/pub/vakances/445785550", "vakances@kekavafoods.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445861270", "cv@vsackurzeme.gov.lv"
"https://cvvp.nva.gov.lv/#/pub/vakances/445773473", "vecsaule@bauskasnovads.lv"
